Date,Open,High,Low,Close,SMA_14,EMA_14,RSI_14,ATR_14,STOCH_K,STOCH_D,High_pct_change,Low_pct_change,Close_pct_change,INDEX_FUTURES_Buy_Amount in Crore,INDEX_FUTURES_Buy_No. of Contracts,INDEX_FUTURES_OI_Amount in Crore,INDEX_FUTURES_OI_No. of Contracts,INDEX_FUTURES_Sell_Amount in crore,INDEX_FUTURES_Sell_No. of Contracts,INDEX_OPTIONS_Buy_Amount in Crore,INDEX_OPTIONS_Buy_No. of Contracts,INDEX_OPTIONS_OI_Amount in Crore,INDEX_OPTIONS_OI_No. of Contracts,INDEX_OPTIONS_Sell_Amount in crore,INDEX_OPTIONS_Sell_No. of Contracts,INTEREST_RATE_FUTURES_Buy_Amount in Crore,INTEREST_RATE_FUTURES_Buy_No. of Contracts,INTEREST_RATE_FUTURES_OI_Amount in Crore,INTEREST_RATE_FUTURES_OI_No. of Contracts,INTEREST_RATE_FUTURES_Sell_Amount in crore,INTEREST_RATE_FUTURES_Sell_No. of Contracts,STOCK_FUTURES_Buy_Amount in Crore,STOCK_FUTURES_Buy_No. of Contracts,STOCK_FUTURES_OI_Amount in Crore,STOCK_FUTURES_OI_No. of Contracts,STOCK_FUTURES_Sell_Amount in crore,STOCK_FUTURES_Sell_No. of Contracts,STOCK_OPTIONS_Buy_Amount in Crore,STOCK_OPTIONS_Buy_No. of Contracts,STOCK_OPTIONS_OI_Amount in Crore,STOCK_OPTIONS_OI_No. of Contracts,STOCK_OPTIONS_Sell_Amount in crore,STOCK_OPTIONS_Sell_No. of Contracts,P/E,P/B,Div Yield%,SPX_Close,SPX_High,SPX_Low,SPX_Open,SPX_Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,expiry,put_ratio,call_ratio,days_to_expiry
2023-02-16,18094.75,18134.75,18000.65,18035.85,17803.71785714286,17884.92528876549,54.989349243358085,198.4985983476402,87.342420170218,87.26979194372593,0.2210585943436632,-0.5200403431934597,-0.3255087801710521,3647.07,37726.0,12947.78,136963.0,3909.45,40308.0,978754.16,9874118.0,224958.77,2363539.0,976943.63,9859142.0,0.0,0.0,20.47,1030.0,0.0,0.0,12112.01,186668.0,146308.24,2189149.0,10191.36,156192.0,14120.03,204660.0,15331.31,233431.0,13819.55,200665.0,21.26,4.23,1.38,4090.409912,4136.540039,4089.48999,4114.75,4143660000.0,12.86,13.16,10.17,12.89,2023-02-16,-0.0052363254535154,0.000290139405076,0.0
2023-02-17,17974.85,18034.25,17884.6,17944.2,17824.807142857142,17892.828583596758,50.91788331999514,195.1236984656659,75.61272157163887,86.75802604362273,0.3304617284706212,-0.5020904207823709,-0.1705160265593193,2675.91,28165.0,13508.69,142770.0,3026.64,31232.0,2045625.91,20399861.0,173663.69,1846348.0,2025664.32,20207530.0,0.0,0.0,20.48,1030.0,0.0,0.0,12300.2,185671.0,147752.48,2202257.0,11426.72,173489.0,13144.75,188765.0,15543.86,235121.0,13095.76,188151.0,21.15,4.2,1.4,4079.090088,4081.51001,4047.949951,4077.389893,4045480000.0,12.89,13.52,10.8,13.09,2023-02-23,0.0013991771836761,0.0013991771836761,6.0
2023-02-20,17965.55,18004.35,17818.4,17844.6,17837.839285714286,17886.398105783857,46.85753565914322,194.4684342895467,62.86555320918897,75.27356498368195,0.2159688960260012,-0.8190676043872737,-0.6732329374831315,7028.69,70192.0,14200.35,151038.0,8107.98,81532.0,852419.96,8795440.0,231053.51,2466057.0,851627.45,8801681.0,0.0,0.0,20.42,1030.0,0.0,0.0,15586.49,237732.0,147951.18,2222647.0,16823.55,258720.0,17254.8,244466.0,14902.2,227024.0,17024.47,240983.0,21.04,4.18,1.41,,,,,,13.09,13.71,10.92,13.38,2023-02-23,0.0019175588835298,0.0019175588835298,3.0
2023-02-21,17905.8,17924.9,17800.3,17826.7,17852.867857142857,17878.438358346008,46.145340350024426,189.4778318402935,55.27729384436707,64.58518954173165,0.1066693473623194,-0.5891945626556758,-0.4417563024271383,4757.41,48385.0,14703.97,157783.0,5446.65,56278.0,1126362.78,11968931.0,260081.2,2804722.0,1121665.19,11916956.0,10.33,520.0,20.44,1030.0,10.31,520.0,56423.58,843153.0,147680.06,2218706.0,55698.37,832588.0,14681.73,209872.0,14701.06,225282.0,14439.42,206258.0,21.01,4.18,1.38,3997.340088,4052.350098,3995.189941,4052.350098,4121590000.0,13.38,14.3,13.38,14.01,2023-02-23,-0.000323917389896,0.005260865194518,2.0
2023-02-22,17755.35,17772.5,17529.45,17554.3,17848.860714285714,17835.21991056654,36.94313081600753,197.1758438517011,4.10540227986099,40.749416444472345,0.096590605085236,-1.2722925766036592,-1.132334761072011,7299.52,75968.0,13696.73,146844.0,6333.52,65661.0,1591160.2,17990150.0,232706.15,2477153.0,1595138.87,18020249.0,0.0,0.0,20.4,1030.0,0.0,0.0,56027.41,835699.0,147218.56,2218239.0,55620.96,832596.0,11476.87,163062.0,13863.93,213769.0,11517.45,163533.0,20.69,4.11,1.4,3991.050049,4017.370117,3976.899902,4001.830078,4079320000.0,14.01,15.92,12.38,15.59,2023-02-23,-0.0143815807629812,0.0137789455009336,1.0
2023-02-23,17574.65,17620.05,17455.4,17511.25,17824.375,17792.023922491,35.73043115241278,194.85256929086515,8.221093692499988,22.534596605576017,0.2583266238587842,-0.6785341386599448,-0.3607468712037022,7466.33,80361.0,18022.76,198020.0,10198.66,110615.0,1204947.82,12490252.0,272740.82,2969830.0,1196116.7,12403581.0,0.0,0.0,20.36,1030.0,0.0,0.0,36545.17,550556.0,147191.36,2251018.0,37697.67,569801.0,9496.86,143594.0,11433.4,180545.0,9199.39,138310.0,20.64,4.1,1.4,4012.320068,4028.300049,3969.189941,4018.600098,3952940000.0,15.59,16.01,14.52,15.08,2023-02-23,-0.0042475952579426,0.0014424184834405,0.0
2023-02-24,17591.35,17599.75,17421.8,17465.8,17803.032142857144,17748.5273994922,34.4448791766536,193.64524291294623,6.171540781260951,6.166012251207309,0.0477507411313029,-0.9638259712870204,-0.7137030415516676,8119.92,88585.0,15580.09,171025.0,9365.7,102053.0,2971648.49,30823595.0,164238.41,1820805.0,2943287.14,30528428.0,9.91,500.0,20.2,1020.0,9.9,500.0,24411.75,375348.0,140354.69,2145170.0,25027.43,384330.0,5746.01,88160.0,1916.22,29445.0,5887.83,89335.0,20.58,4.09,1.42,3970.040039,3978.25,3943.080078,3973.23999,3877700000.0,15.08,15.14,14.01,14.19,2023-03-02,0.0004917189414115,0.0004917189414115,6.0
2023-02-27,17428.6,17451.6,17299.0,17392.7,17779.54642857143,17701.083746226574,32.42423740481442,191.72772556202148,11.211486688603138,8.534707054121359,0.1319669967754151,-0.743605338351896,-0.2059832688798745,4870.69,50661.0,15296.99,168553.0,5130.94,53571.0,868160.95,9246257.0,194829.61,2165380.0,871207.01,9279890.0,0.0,0.0,20.17,1020.0,0.0,0.0,8216.71,126988.0,140758.2,2161898.0,8355.08,129282.0,8465.24,124590.0,4548.3,69503.0,8208.49,120818.0,20.49,4.07,1.43,3982.23999,4018.050049,3973.550049,3992.360107,3836950000.0,14.19,15.1,13.75,13.88,2023-03-02,-0.0245917629643229,0.0098344101075245,3.0
2023-02-28,17383.25,17440.45,17255.2,17303.95,17738.992857142857,17648.132580063033,30.11443391602259,191.26503087901992,5.542607014950832,7.641878161604974,0.3290523923892294,-0.736628651144057,-0.4561862712668763,3927.37,42644.0,16184.89,178537.0,4610.04,51116.0,1214761.87,13275930.0,224628.9,2501444.0,1207172.76,13180404.0,0.0,0.0,20.14,1020.0,0.0,0.0,9853.68,150757.0,141019.08,2181530.0,9529.85,147593.0,8436.03,123667.0,5550.8,85109.0,8593.28,125757.0,20.39,4.05,1.44,3970.149902,3997.5,3968.97998,3977.189941,5043400000.0,13.88,14.57,13.5,14.02,2023-03-02,0.000963571253937,0.000963571253937,2.0
2023-03-01,17360.1,17467.75,17345.25,17450.9,17707.382142857143,17621.834902721297,37.99114452768221,189.30324295908983,22.25001421181296,13.00136930512231,0.6201001146306845,-0.0855409819067778,0.5230384617600298,3401.83,37365.0,17025.4,189163.0,4759.8,52899.0,1578263.91,18404166.0,237561.44,2624364.0,1573817.98,18367694.0,0.0,0.0,20.11,1020.0,0.0,0.0,13185.65,215696.0,141350.08,2174044.0,12116.92,190760.0,8185.01,127665.0,6520.49,100725.0,8340.15,129507.0,20.56,4.09,1.43,3951.389893,3971.72998,3939.050049,3963.340088,4249480000.0,14.02,14.02,12.28,13.0,2023-03-02,0.0022983738572934,0.0080587093392319,1.0
2023-03-02,17421.5,17445.8,17306.0,17321.9,17669.196428571428,17581.84358235846,34.332900283675684,186.1315827477264,7.583423341481528,11.792014856081773,0.1394828229486512,-0.6629739115460781,-0.5717073730734928,3129.6,32735.0,17899.01,197164.0,2491.17,26572.0,1089344.21,11328826.0,251879.64,2739518.0,1086990.69,11306546.0,0.0,0.0,20.16,1020.0,0.0,0.0,9547.2,145576.0,143046.71,2173518.0,8571.43,132940.0,7235.01,107135.0,6924.14,105693.0,7481.02,111035.0,20.41,4.06,1.44,3981.350098,3990.840088,3928.159912,3938.679932,4244900000.0,13.0,13.55,11.1,12.97,2023-03-02,-0.0069741411474327,-0.0012341072812329,0.0
2023-03-03,17451.25,17644.75,17427.7,17594.35,17656.585714285713,17583.511104710666,46.13097675598394,195.8971839800316,38.55949064862692,22.7976427339738,1.1088030943342166,-0.134947353341447,0.8199985674378543,5908.07,64939.0,16789.18,186446.0,6440.43,70575.0,2274632.26,23603764.0,169098.26,1899927.0,2256380.06,23419863.0,9.88,500.0,10.27,520.0,0.0,0.0,10143.97,159948.0,140694.94,2142859.0,12725.1,191119.0,6606.05,97234.0,7754.01,118369.0,6730.05,99342.0,20.73,4.12,1.41,4045.639893,4048.290039,3995.169922,3998.02002,4084730000.0,12.97,12.97,11.98,12.18,2023-03-09,0.0027934961678963,0.0027934961678963,6.0
2023-03-06,17680.35,17799.95,17671.95,17711.45,17640.985714285714,17600.56962408258,50.26682261271715,196.5902422671724,51.87311693479624,32.672010308301566,0.676457196831523,-0.0475103716838061,0.1759014951627212,8639.34,92648.0,15349.76,166437.0,4701.03,50371.0,1085324.47,11568562.0,225909.51,2462326.0,1090825.67,11622295.0,0.0,0.0,10.29,520.0,0.0,0.0,11410.39,175066.0,142266.4,2137977.0,8935.03,137650.0,9353.74,133583.0,8242.07,122346.0,9523.24,136414.0,20.87,4.15,1.41,4048.419922,4078.48999,4044.610107,4055.149902,4000870000.0,12.18,12.47,11.84,12.27,2023-03-09,0.0011114033376036,0.0067673999666297,3.0
2023-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3986.370117,4050.0,3980.310059,4048.26001,3922500000.0,,,,,,,,
2023-03-08,17665.75,17766.5,17602.25,17754.4,17622.310714285715,17621.08034087157,51.73064274420615,194.28022496237432,56.7562958330966,49.06296780550659,0.570312610559982,-0.3594526131072839,0.5018184905820667,4055.09,43871.0,14022.1,151174.0,2608.45,27370.0,1429915.9,15875990.0,211291.5,2254569.0,1430826.61,15894017.0,0.0,0.0,10.29,520.0,0.0,0.0,9054.94,136782.0,142952.9,2135269.0,9159.86,140120.0,9402.46,137908.0,8677.11,128900.0,9190.92,134250.0,20.92,4.16,1.4,3992.01001,4000.409912,3969.76001,3987.550049,3535570000.0,12.27,12.85,11.9,12.45,2023-03-09,-0.0037218912302053,0.0075994509149059,1.0
2023-03-09,17772.05,17772.35,17573.6,17589.6,17590.435714285715,17616.882962088694,46.12118721267757,194.599494607919,42.92407419292704,50.51782898693997,0.0016880438666291,-1.1166410177779194,-1.0266120115574775,5207.9,52896.0,14598.16,156800.0,5784.48,59098.0,1332485.34,13677684.0,263661.45,2814683.0,1327936.91,13621602.0,0.0,0.0,10.26,520.0,0.0,0.0,8452.31,125711.0,144422.77,2151475.0,8334.2,125053.0,9310.45,135860.0,9448.87,139591.0,9220.28,134867.0,20.73,4.12,1.41,3918.320068,4017.810059,3908.699951,3998.659912,4445260000.0,12.45,12.84,11.78,12.73,2023-03-09,-0.0096809315751418,-0.0040541186863641,0.0
2023-03-10,17443.8,17451.5,17324.35,17412.9,17552.485714285714,17589.685233810203,40.98898221549666,199.645959278782,21.05052392711756,40.24363131771373,0.0441417581031697,-0.6847705201848263,-0.1771403019984052,2545.71,26814.0,16103.79,174408.0,4799.08,51218.0,2430814.53,24738096.0,156741.64,1733886.0,2422159.78,24657885.0,0.0,0.0,10.27,520.0,0.0,0.0,6791.68,100079.0,144152.04,2165261.0,9182.53,139403.0,8805.64,126588.0,10244.53,153058.0,8990.08,129363.0,20.52,4.08,1.43,3861.590088,3934.050049,3846.320068,3912.77002,5518190000.0,12.73,13.82,12.73,13.41,2023-03-16,-0.0025109207856085,0.0032217750719454,6.0
2023-03-13,17421.9,17529.9,17113.45,17154.3,17503.178571428572,17531.633869302175,34.872960850690546,215.1319621874404,5.03419804054452,23.002932053529708,0.6199094243452206,-1.7704727957341089,-1.5359977958776148,5060.53,53331.0,16173.74,178633.0,6663.82,71150.0,1013971.47,10815017.0,214660.21,2378593.0,1010512.35,10787996.0,0.0,0.0,10.28,520.0,0.0,0.0,8729.59,130084.0,144290.19,2182564.0,11130.1,165629.0,11485.41,164942.0,10390.22,157139.0,11295.49,162521.0,20.21,4.02,1.45,3855.76001,3905.050049,3808.860107,3835.120117,6558020000.0,13.41,16.43,13.41,16.22,2023-03-16,-0.0012570385549223,0.0044828635223481,3.0
2023-03-14,17160.55,17224.65,16987.1,17043.3,17447.22142857143,17466.522686728553,32.62285491410262,216.73325060262343,6.91394476225633,10.999555576639471,0.3735311513908481,-1.0107484899959542,-0.6832531591353423,8408.9,89111.0,16813.82,188388.0,9028.83,96630.0,1224256.84,13463916.0,252138.95,2835715.0,1216245.31,13374566.0,0.0,0.0,10.33,520.0,0.0,0.0,10801.17,164066.0,142621.49,2199280.0,12387.06,190956.0,12703.6,186134.0,10659.07,163830.0,12793.93,187573.0,20.08,3.99,1.46,3919.290039,3937.290039,3873.629883,3894.01001,5665870000.0,16.22,16.64,15.0,16.22,2023-03-16,-0.0093557607419342,0.0197808345303618,2.0
2023-03-15,17166.45,17211.35,16938.9,16972.15,17405.639285714286,17400.60632849808,31.23178929087669,220.71301841672155,3.861564369084261,5.26990239062837,0.2615566992592983,-1.3255507108342102,-1.1318589457925154,6021.1,67148.0,17504.66,196804.0,7500.75,83368.0,1442851.06,17303679.0,280295.77,3120220.0,1429070.41,17165325.0,0.0,0.0,10.32,520.0,0.0,0.0,9985.47,155905.0,143163.58,2218379.0,10888.81,168350.0,13049.75,195627.0,11068.12,170523.0,12997.49,195376.0,20.0,3.97,1.47,3891.929932,3894.26001,3838.23999,3876.73999,6594010000.0,16.22,16.51,14.52,16.3,2023-03-16,-0.0096962388845684,0.0019543935991424,1.0
2023-03-16,16994.65,17062.45,16850.15,16985.6,17368.09285714286,17345.272151365003,31.82361210764269,220.1120885298128,14.26089703095359,8.345468720764726,0.3989490810343212,-0.8502675842103249,-0.053252052851944,5284.11,57410.0,16648.66,188550.0,5202.52,56556.0,1344005.66,14160967.0,274695.39,3088720.0,1355994.72,14287551.0,0.0,0.0,10.32,520.0,0.0,0.0,9739.22,151071.0,142467.37,2214454.0,9482.91,144666.0,12504.14,188637.0,11277.38,174169.0,12608.17,190001.0,20.01,3.98,1.47,3960.280029,3964.459961,3864.110107,3878.929932,5695790000.0,16.3,17.36,13.95,16.22,2023-03-16,-0.0055693997816961,0.0003148049533234,0.0
2023-03-17,17111.8,17145.8,16958.15,17100.05,17341.967857142856,17312.575864516337,36.80728140073603,217.7933679205403,26.31080227416277,14.811087891400206,0.1986932993606751,-0.8979183954931558,-0.0686660666908215,4443.77,49286.0,18719.93,211120.0,6258.45,69048.0,3606663.38,38514507.0,219399.21,2490384.0,3586329.42,38300273.0,0.0,0.0,10.34,520.0,0.0,0.0,12249.61,189963.0,144338.1,2236871.0,13668.35,212934.0,13723.07,204538.0,11589.27,179329.0,13480.21,201034.0,20.15,4.0,1.46,3916.639893,3958.909912,3901.27002,3958.689941,9354280000.0,16.22,16.22,14.6,14.77,2023-03-23,-0.0065335031966244,0.0051543379422387,6.0
2023-03-20,17066.6,17066.6,16828.35,16988.4,17313.089285714286,17269.35241591416,34.182199564422746,221.64384164050176,16.4728283244136,19.01484254317665,0.0,-1.3960015468810425,-0.4582049148629317,6193.36,68742.0,19288.01,215645.0,6885.27,76887.0,1067059.69,11718593.0,244710.52,2756980.0,1072349.9,11770023.0,0.0,0.0,10.33,520.0,0.0,0.0,13008.69,201574.0,144395.63,2221904.0,12744.31,193213.0,13978.63,209671.0,11926.28,183773.0,13823.52,207525.0,20.02,3.98,1.47,3951.570068,3956.620117,3916.889893,3917.469971,5347140000.0,14.77,17.22,14.52,16.01,2023-03-23,-0.0039023589935897,-0.0039023589935897,3.0
2023-03-21,17060.4,17127.7,17016.0,17107.5,17299.057142857142,17247.77209379227,39.16634528668184,215.76213866618016,28.730959242486705,23.83819661368769,0.3944807859135734,-0.2602518112119378,0.2760779348667003,4820.71,54096.0,20821.29,235156.0,6817.12,77043.0,1360685.55,15294420.0,256506.85,2909517.0,1369105.69,15377829.0,0.0,0.0,10.35,520.0,0.0,0.0,9803.45,154259.0,144372.05,2245136.0,12023.64,186329.0,13832.91,207629.0,12103.95,188980.0,13641.1,205132.0,20.16,4.01,1.46,4002.870117,4009.080078,3971.189941,3975.889893,4920240000.0,16.01,16.04,14.08,15.08,2023-03-23,-0.003540362476847,0.0081826920822487,2.0
2023-03-22,17177.45,17207.25,17107.85,17151.9,17277.7,17234.989147953303,40.96124604782698,207.4755573328816,33.30074104569804,26.16817620419945,0.173483258574464,-0.4051823757309856,-0.1487415186770986,3336.09,36443.0,20986.6,235080.0,3465.17,37317.0,1552271.28,18076056.0,276858.48,3070821.0,1554712.47,18114493.0,0.0,0.0,10.34,520.0,0.0,0.0,11293.81,172378.0,144471.37,2232377.0,9097.53,137126.0,12552.67,187025.0,12696.71,197288.0,12774.83,190829.0,20.21,4.02,1.45,3936.969971,4039.48999,3936.169922,4002.040039,4533010000.0,15.08,15.09,14.24,14.81,2023-03-23,-0.0103304041053824,0.0013127676110249,1.0
2023-03-23,17097.4,17205.4,17045.3,17076.9,17260.2,17213.910594892863,38.874706443147645,204.0915889519616,25.581515026760226,29.204405104981657,0.6316749915191783,-0.3047246949828756,-0.1199012715383625,2383.82,25573.0,20752.9,232406.0,2484.74,26451.0,1045824.6,11020163.0,266608.21,2944154.0,1058862.96,11164182.0,0.0,0.0,0.0,0.0,0.0,0.0,12037.35,176574.0,146526.01,2257111.0,11549.7,170267.0,11556.43,171195.0,12950.97,201071.0,11433.13,169364.0,20.12,4.0,1.46,3948.719971,4007.659912,3919.050049,3959.209961,4991600000.0,14.81,15.06,13.9,14.49,2023-03-23,0.0001520699053656,0.006000912419432,0.0
2023-03-24,17076.2,17109.45,16917.35,16945.05,17213.821428571428,17178.062515573813,35.455390005601885,203.2350468839645,12.01111568546732,23.631123919308525,0.1947154519155315,-0.9302420913318078,-0.768028015600669,4257.58,46384.0,21129.01,238142.0,3242.97,35200.0,3050234.69,31798906.0,206392.52,2318062.0,3041596.19,31727516.0,0.0,0.0,10.34,520.0,0.0,0.0,15022.97,234374.0,146380.08,2268158.0,15144.46,236507.0,13520.33,202390.0,12835.18,200741.0,13444.93,200852.0,19.97,3.97,1.47,3970.98999,3972.73999,3909.159912,3939.209961,4583970000.0,14.49,15.43,14.2,15.24,2023-03-29,-0.0044623511085605,0.0013937527084479,5.0
2023-03-27,16984.3,17091.0,16918.55,16985.7,17161.98214285714,17152.41418016397,37.28684364689035,201.0361149636813,16.66843220339006,18.087020971872537,0.6282272451617125,-0.3871222246427583,0.0082429066844171,5942.58,64169.0,22004.24,249739.0,5728.64,62154.0,1083440.09,11936885.0,235439.86,2659559.0,1079707.46,11906160.0,0.0,0.0,10.36,520.0,0.0,0.0,39312.93,619131.0,145840.6,2283034.0,39701.44,625633.0,15769.74,244974.0,12050.88,190920.0,15619.99,242089.0,20.01,3.98,1.47,3977.530029,4003.830078,3970.48999,3982.929932,4233540000.0,15.24,16.09,15.1,15.45,2023-03-29,0.0009243831067515,0.0303633355510677,2.0
2023-03-28,17031.75,17061.75,16913.75,16951.7,17104.64642857143,17125.65228947544,36.357590389623056,197.2478210377041,13.066737288135824,13.915428392331068,0.17614161786076,-0.6928236969189895,-0.4700045503251238,11936.15,132173.0,19823.21,224058.0,8687.25,95274.0,1493548.9,16707857.0,286487.46,3257055.0,1479245.83,16545453.0,0.0,0.0,10.36,520.0,0.0,0.0,63072.22,980589.0,145536.0,2267238.0,61464.86,954907.0,13428.26,209447.0,11542.88,182308.0,13467.28,209937.0,19.97,3.97,1.47,3971.27002,3979.199951,3951.530029,3974.129883,4014600000.0,15.45,15.61,14.87,15.1,2023-03-29,-0.001864165455693,-0.001864165455693,1.0
2023-03-29,16977.3,17126.15,16940.6,17080.7,17068.29642857143,17119.65865087872,42.23933461294204,196.412262392154,35.97035136483517,21.901840285453687,0.8767589663845381,-0.2161710048123125,0.6090485530679287,7673.5,85909.0,20293.93,229012.0,8604.43,96031.0,1622095.73,19041483.0,282587.54,3159989.0,1630676.42,19145951.0,9.76,490.0,10.35,520.0,9.76,490.0,41436.68,651249.0,144136.92,2256740.0,41584.09,656023.0,9964.57,165227.0,10183.89,162539.0,10149.69,167656.0,20.13,4.0,1.46,4027.810059,4030.590088,3999.530029,3999.530029,4145250000.0,15.1,15.1,13.32,13.63,2023-03-29,0.0013370795120544,0.0013370795120544,0.0
2023-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4050.830078,4057.850098,4032.100098,4046.73999,3930860000.0,,,,,,,,
2023-03-31,17210.35,17381.6,17204.65,17359.75,17064.5,17151.670830761555,52.47194739733798,203.8756722212857,75.7465611859453,41.59454994630543,0.9950407748825562,-0.0331196053537382,0.8680822876931699,11340.81,129101.0,15118.43,169723.0,9314.2,106147.0,2631739.73,27817306.0,140665.46,1583009.0,2610125.52,27590666.0,0.0,0.0,9.77,490.0,0.0,0.0,24401.04,382213.0,137612.11,2126072.0,24385.48,379533.0,6047.59,96650.0,1633.77,25886.0,6266.2,99199.0,20.44,4.05,1.44,4109.310059,4110.75,4056.179932,4056.179932,4525120000.0,13.63,13.63,12.07,12.94,2023-04-06,0.0052090747718669,0.0284509030902917,6.0
2023-04-03,17427.95,17428.05,17312.75,17398.05,17081.910714285714,17184.521386660017,53.68472190389312,197.54883849119383,94.9974987493747,68.90480376671839,0.0005737909507345,-0.6610071752558432,-0.1715634942721401,4972.17,52569.0,15806.08,174064.0,4704.91,48930.0,956218.06,10410037.0,204496.99,2267585.0,972872.91,10579835.0,0.0,0.0,9.76,490.0,0.0,0.0,10841.86,166603.0,138953.83,2121429.0,9074.89,138862.0,9375.66,142196.0,4941.89,76029.0,9233.91,140123.0,20.48,4.06,1.43,4124.509766,4127.660156,4098.790039,4102.200195,4234700000.0,12.94,13.49,12.47,12.59,2023-04-06,-0.0245553837370431,-0.0016037457073264,3.0
2023-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100.600098,4133.129883,4086.870117,4128.029785,4227800000.0,,,,,,,,
2023-04-05,17422.3,17570.55,17402.7,17557.05,17118.60714285714,17234.19186843868,58.42736678168591,195.75963574182285,98.18108326596604,89.64171440042868,0.8509209461437354,-0.1124994977700909,0.7734340471694323,2187.88,23212.0,16837.33,184413.0,2699.38,28777.0,1200513.61,13642192.0,217705.47,2368300.0,1202943.5,13680269.0,0.0,0.0,9.76,490.0,0.0,0.0,8176.88,123502.0,139605.64,2121983.0,8484.31,130520.0,8513.62,125738.0,6337.03,96914.0,8491.67,125731.0,20.67,4.1,1.41,4090.379883,4099.689941,4072.560059,4094.5,3968020000.0,12.59,12.81,12.05,12.41,2023-04-06,-0.0012799687756495,0.0044598015187433,1.0
2023-04-06,17533.85,17638.7,17502.85,17599.15,17163.39285714286,17282.852952646856,59.606802348114265,191.4803760459785,95.11939285493932,96.09932495676004,0.597986181015591,-0.1768008737385115,0.3724224856492037,5693.1,62544.0,15273.56,165441.0,2904.06,31198.0,1071875.54,11281081.0,277329.2,3013828.0,1062369.07,11170675.0,0.0,0.0,9.78,490.0,0.0,0.0,9599.35,143218.0,141723.75,2143747.0,9038.64,136408.0,11531.57,168070.0,7418.54,112020.0,11766.92,171118.0,20.72,3.71,1.41,4105.02002,4107.319824,4069.840088,4081.149902,3486690000.0,12.41,12.57,11.65,11.8,2023-04-06,-0.0019305514761446,0.009475956506985,0.0
2023-04-10,17634.9,17694.1,17597.95,17624.05,17208.996428571427,17328.34589229394,60.32376912189972,184.6710634712656,91.90874963904136,95.06974191998223,0.335697962562856,-0.2095276979172023,-0.0615257245575658,3083.09,33154.0,15404.19,166619.0,2791.99,30114.0,2385994.79,24660109.0,138423.47,1516614.0,2391046.69,24726780.0,0.0,0.0,9.82,490.0,0.0,0.0,9435.69,139749.0,143336.27,2158920.0,8729.29,131082.0,10710.95,155355.0,8259.01,123943.0,10733.51,155594.0,20.75,3.72,1.41,4109.109863,4109.5,4072.550049,4085.199951,3423650000.0,11.8,12.56,11.8,12.27,2023-04-13,-0.0019790302184873,0.003691543473453,3.0
2023-04-11,17704.8,17748.75,17655.15,17722.3,17253.442857142858,17380.873106654748,63.10642457745863,180.38741608046087,97.12624945675786,94.71813065024618,0.2482377660295554,-0.2804324251050439,0.0988432515476029,3382.28,37283.0,14024.08,151265.0,1533.2,16145.0,1018377.83,11042533.0,216045.33,2380454.0,1016082.51,11021285.0,0.0,0.0,9.82,490.0,0.0,0.0,9219.27,137606.0,146075.41,2192620.0,8440.1,125700.0,10260.56,150139.0,9273.48,139304.0,10340.03,151092.0,20.86,3.74,1.4,4108.939941,4124.259766,4102.609863,4110.290039,3665830000.0,12.27,12.27,11.67,11.98,2023-04-13,-0.0002711129185305,-0.0002711129185305,2.0
2023-04-12,17759.55,17825.75,17717.25,17812.4,17312.3,17438.410025767447,65.49628120816396,175.25260064614233,98.53618421052649,95.85706110210856,0.3727571926090511,-0.2381817106852328,0.2975863690240022,4012.39,43503.0,13143.19,140167.0,1818.94,19083.0,1357294.98,15124933.0,234996.56,2522521.0,1372891.3,15304280.0,0.0,0.0,9.82,490.0,0.0,0.0,10277.99,151357.0,147441.87,2204808.0,9174.38,136221.0,12881.35,186131.0,10427.85,156453.0,13039.39,189012.0,20.97,3.76,1.39,4091.949951,4134.370117,4086.939941,4121.720215,3633120000.0,11.98,12.4,11.98,12.27,2023-04-13,-0.0033531255014906,0.0022776478007606,1.0
2023-04-13,17807.3,17842.15,17729.65,17828.0,17363.764285714286,17490.35535566512,65.90805375477649,170.77027202856075,98.47587246876331,98.0461020453492,0.195706255299805,-0.4360571226407025,0.1162444615410574,3569.67,38986.0,12887.14,136880.0,1896.03,20265.0,911358.76,9446451.0,271949.72,2893613.0,912044.34,9456605.0,0.0,0.0,9.82,490.0,0.0,0.0,9778.77,151647.0,147950.56,2201290.0,8303.33,128529.0,12418.48,187655.0,11457.37,172671.0,12460.3,188461.0,20.99,4.17,1.4,4146.220215,4150.259766,4099.399902,4100.040039,3596590000.0,12.27,12.51,11.84,11.91,2023-04-13,-0.0060256187069347,-0.0004099442363524,0.0
2023-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4137.640137,4163.189941,4113.200195,4140.109863,3575690000.0,,,,,,,,
